species,run,majorbasin,minorbasin,location,timeperiod,startmonth,startyear,endmonth,endyear,count,data_status,source,data_level,record_type,div_group
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1990,Jan,1990,Dec,1990,62128,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1990,Jan,1990,Dec,1990,25725,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1991,Jan,1991,Dec,1991,28611,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1991,Jan,1991,Dec,1991,103844,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1992,Jan,1992,Dec,1992,79164,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1992,Jan,1992,Dec,1992,31249,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1993,Jan,1993,Dec,1993,32807,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1993,Jan,1993,Dec,1993,132616,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1994,Jan,1994,Dec,1994,175045,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1994,Jan,1994,Dec,1994,45622,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1995,Jan,1995,Dec,1995,49249,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1995,Jan,1995,Dec,1995,280919,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1996,Jan,1996,Dec,1996,309591,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1996,Jan,1996,Dec,1996,41960,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1997,Jan,1997,Dec,1997,78888,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1997,Jan,1997,Dec,1997,323909,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1998,Jan,1998,Dec,1998,78918,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1998,Jan,1998,Dec,1998,167108,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1999,Jan,1999,Dec,1999,54444,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,1999,Jan,1999,Dec,1999,359815,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2000,Jan,2000,Dec,2000,58361,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2000,Jan,2000,Dec,2000,427320,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2001,Jan,2001,Dec,2001,68709,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2001,Jan,2001,Dec,2001,555922,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2002,Jan,2002,Dec,2002,106001,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2002,Jan,2002,Dec,2002,766668,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2003,Jan,2003,Dec,2003,464229,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2003,Jan,2003,Dec,2003,126763,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2004,Jan,2004,Dec,2004,128275,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2004,Jan,2004,Dec,2004,258573,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2005,Jan,2005,Dec,2005,244282,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2005,Jan,2005,Dec,2005,193411,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2006,Jan,2006,Dec,2006,84883,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2006,Jan,2006,Dec,2006,208071,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2007,Jan,2007,Dec,2007,23641,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2007,Jan,2007,Dec,2007,73527,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2008,Jan,2008,Dec,2008,19100,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2008,Jan,2008,Dec,2008,52191,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2009,Jan,2009,Dec,2009,22703,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2009,Jan,2009,Dec,2009,30426,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2010,Jan,2010,Dec,2010,51726,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2010,Jan,2010,Dec,2010,111463,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2011,Jan,2011,Dec,2011,103681,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2011,Jan,2011,Dec,2011,123917,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2012,Jan,2012,Dec,2012,143326,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2012,Jan,2012,Dec,2012,197493,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2013,Jan,2013,Dec,2013,334623,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2013,Jan,2013,Dec,2013,112998,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2014,Jan,2014,Dec,2014,195553,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2014,Jan,2014,Dec,2014,60667,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2015,Jan,2015,Dec,2015,55853,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2015,Jan,2015,Dec,2015,99127,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2016,Jan,2016,Dec,2016,48192,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2016,Jan,2016,Dec,2016,85399,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2017,Jan,2017,Dec,2017,44242,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,In-River,
Chinook,Fall,Sacramento and San Joaquin River Systems,All,All,2017,Jan,2017,Dec,2017,56980,Preliminary,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Totals,Hatchery,
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1975,Jan,1975,Dec,1975,2431,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1976,Jan,1976,Dec,1976,2297,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1977,Jan,1977,Dec,1977,5244,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1978,Jan,1978,Dec,1978,1882,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1979,Jan,1979,Dec,1979,8729,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1980,Jan,1980,Dec,1980,9503,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1981,Jan,1981,Dec,1981,10272,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1982,Jan,1982,Dec,1982,19525,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1983,Jan,1983,Dec,1983,8756,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1984,Jan,1984,Dec,1984,21581,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1985,Jan,1985,Dec,1985,16320,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1986,Jan,1986,Dec,1986,12481,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1987,Jan,1987,Dec,1987,16256,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1988,Jan,1988,Dec,1988,13615,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1989,Jan,1989,Dec,1989,11986,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1990,Jan,1990,Dec,1990,14635,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1991,Jan,1991,Dec,1991,10683,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1992,Jan,1992,Dec,1992,7275,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1993,Jan,1993,Dec,1993,7587,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1994,Jan,1994,Dec,1994,18991,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1995,Jan,1995,Dec,1995,26677,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1996,Jan,1996,Dec,1996,21178,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1997,Jan,1997,Dec,1997,50670,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1998,Jan,1998,Dec,1998,44351,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
Chinook,Fall,Sacramento River System,Keswick Dam to Red Bluff Diversion Dam,Battle Creek - CNFH,1999,Jan,1999,Dec,1999,26970,Final,Azat, J., 2018. GrandTab 2018.04.09 California Central Valley Chinook Population Database Report. California Department of Fish and Wildlife,Detail,Hatchery,Basalt and Porous Lava
